address,lat,lng
광주 서구 상무대로955번길 17-3,35.1530372676271,126.866245721858
광주 광산구 첨단내촌로70번길 42-7,35.2129194857435,126.838892353855
광주 남구 대남대로237번길 24,35.1336956343826,126.896815709121
광주 북구 대천로 119-2,35.1856516773372,126.919637041144
광주 북구 첨단연신로107번길 35,35.2073267719481,126.860445083648
광주 북구 대천로 124-9,35.1853062790165,126.92100889377
광주 동구 천변좌로604번길 9,35.1279650778525,126.927461740198
광주 동구 백서로176번길 8,35.1440142762107,126.924913155296
광주 광산구 수등로94번길 14 1층,35.1827279696636,126.819233320931
광주 서구 금부로95번길 3,35.1400079333854,126.859179225742
광주 남구 대남대로 45 천일지게차,35.136505214084,126.91944967467
광주 북구 자라봉로 33 청암아파트,35.2086085468642,126.878020542229
광주 북구 밤실로 185,35.1638480955611,126.933750564175
광주 북구 밤실로167번길 4-1,35.1623050672987,126.934261981579
광주 광산구 풍영정길 39-1 1층 뷰런치,35.1806732047061,126.839217407297
광주 북구 하백로 15 주성빌딩101호,35.1889122147914,126.890510303315
광주 북구 대천로 124-6 일신아파트 상가,35.1852117142329,126.920438839848
광주 광산구 첨단중앙로170번길 45,35.2208727486813,126.844351675247
광주 북구 양산택지소로 36 국제관 1층,35.2160186500036,126.884836430774
광주 북구 일곡로41번길 17-3 1층,35.2082827083429,126.892274297945
광주 광산구 장신로20번길 17,35.1891646962712,126.812517758584
광주 서구 시청로60번길 6 1층 브라케1230,35.153622492104,126.852402390453
광주 광산구 임방울대로 326 1층 105호,35.1888528319262,126.823868735182
광주 광산구 신창로36번길 43,35.1893738716951,126.83899890264
광주 남구 백운로 22 1층(백운동),35.1360216733936,126.908820425709
광주 동구 지산로 21 1층 브로피자 4호점,35.1460572006431,126.931114359872
광주 광산구 임방울대로 507,35.204930412804,126.819443851673
광주 북구 설죽로 416,35.1963177963818,126.900497879897
광주 서구 화운로156번길 10 1층,35.152779862058,126.877787410288
광주 남구 중앙로 78 1층 브루어스커피,35.1432358667826,126.906988809193
광주 광산구 수완로 66 1층,35.1910403039834,126.829009847568
광주 동구 경양로 272,35.1553468622635,126.91937337871
광주 서구 시청로 81 대아빌딩 1층,35.155913398475,126.850939104325
광주 북구 일곡택지로53번길 18 1층,35.2065406495674,126.893274421598
광주 북구 동운로201번길 73 1층 블란서다방,35.1747569225192,126.875622879399
광주 남구 효덕로 291,35.1101112352168,126.895752381891
광주 광산구 어등대로449번길 80-1,35.153922297428,126.771413285613
광주 북구 양산택지로 89 1층,35.2140870763742,126.882049587355
