item,region,year_month,price,unit
배추,광주,2023-09,5603.0,1포기
배추,광주,2023-10,6336.0,1포기
배추,광주,2023-11,2924.0,1포기
배추,광주,2023-12,3190.0,1포기
배추,광주,2024-01,3090.0,1포기
배추,광주,2024-02,3599.0,1포기
배추,광주,2024-03,3656.0,1포기
배추,광주,2024-04,4331.0,1포기
배추,광주,2024-05,3826.0,1포기
배추,광주,2024-06,3608.0,1포기
배추,광주,2024-07,5040.0,1포기
배추,광주,2024-08,6747.0,1포기
배추,광주,2024-09,7969.0,1포기
배추,광주,2024-10,8360.0,1포기
배추,광주,2024-11,3440.0,1포기
배추,광주,2024-12,4432.0,1포기
배추,광주,2025-01,4666.0,1포기
배추,광주,2025-02,5006.0,1포기
배추,광주,2025-03,5804.0,1포기
배추,광주,2025-04,5723.0,1포기
배추,광주,2025-05,3851.0,1포기
배추,광주,2025-06,3143.0,1포기
배추,광주,2025-07,4519.0,1포기
배추,광주,2025-08,6899.0,1포기
배추,광주,2025-09,6478.0,1포기
배추,광주,2025-10,6016.0,1포기
배추,광주,2025-11,3620.0,1포기
배추,광주,2025-12,4918.0,1포기
배추,광주,2026-01,4990.0,1포기
배추,광주,2026-02,5053.0,1포기
배추,광주,2026-03,4920.0,1포기
배추,광주,2026-04,4538.0,1포기
배추,광주,2026-05,3698.0,1포기
배추,광주,2026-06,3943.0,1포기
배추,광주,2026-07,3778.0,1포기
배추,전국,2024-01,3050.74,포기
배추,전국,2024-02,3226.16,포기
배추,전국,2024-03,3648.03,포기
배추,전국,2024-04,4299.7,포기
배추,전국,2024-05,3813.66,포기
배추,전국,2024-06,3396.11,포기
배추,전국,2024-07,4623.29,포기
배추,전국,2024-08,6188.64,포기
배추,전국,2024-09,7926.72,포기
배추,전국,2024-10,7391.3,포기
배추,전국,2024-11,4048.19,포기
배추,전국,2024-12,3934.01,포기
복숭아,전국,2024-07,17397.53,개
복숭아,전국,2024-08,17495.96,개
복숭아,전국,2024-09,21886.05,개
붉은고추,전국,2024-01,1374.79,g
붉은고추,전국,2024-02,1448.09,g
붉은고추,전국,2024-03,2081.86,g
붉은고추,전국,2024-04,2536.19,g
붉은고추,전국,2024-05,2664.84,g
붉은고추,전국,2024-06,2118.5,g
붉은고추,전국,2024-07,1874.65,g
붉은고추,전국,2024-08,1855.3,g
붉은고추,전국,2024-09,2059.19,g
붉은고추,전국,2024-10,2591.6,g
붉은고추,전국,2024-11,2466.18,g
붉은고추,전국,2024-12,3213.26,g
브로콜리,전국,2024-01,1775.14,개
브로콜리,전국,2024-02,2131.14,개
브로콜리,전국,2024-03,2688.74,개
브로콜리,전국,2024-04,3961.96,개
브로콜리,전국,2024-05,2152.51,개
브로콜리,전국,2024-06,1878.06,개
브로콜리,전국,2024-07,2021.7,개
브로콜리,전국,2024-08,2538.3,개
브로콜리,전국,2024-09,3975.91,개
브로콜리,전국,2024-10,4314.72,개
브로콜리,전국,2024-11,3108.22,개
브로콜리,전국,2024-12,2439.38,개
사과,전국,2024-01,24945.64,개
사과,전국,2024-02,25351.14,개
사과,전국,2024-03,24151.57,개
사과,전국,2024-04,22825.07,개
사과,전국,2024-05,27478.16,개
사과,전국,2024-06,29187.91,개
사과,전국,2024-07,23938.71,개
사과,전국,2024-08,21670.34,개
사과,전국,2024-09,22232.78,개
사과,전국,2024-10,20906.45,개
사과,전국,2024-11,20241.69,개
사과,전국,2024-12,22580.01,개
상추,전국,2024-01,1214.94,g
상추,전국,2024-02,1154.25,g
상추,전국,2024-03,977.21,g
상추,전국,2024-04,828.65,g
상추,전국,2024-05,837.72,g
상추,전국,2024-06,905.7,g
상추,전국,2024-07,1678.45,g
상추,전국,2024-08,2284.62,g
상추,전국,2024-09,2285.1,g
상추,전국,2024-10,2284.66,g
상추,전국,2024-11,1517.07,g
상추,전국,2024-12,1073.38,g
새송이버섯,전국,2024-01,542.53,g
새송이버섯,전국,2024-02,586.49,g
새송이버섯,전국,2024-03,553.9,g
새송이버섯,전국,2024-04,549.45,g
새송이버섯,전국,2024-05,540.38,g
새송이버섯,전국,2024-06,530.45,g
새송이버섯,전국,2024-07,513.72,g
새송이버섯,전국,2024-08,517.11,g
새송이버섯,전국,2024-09,562.91,g
새송이버섯,전국,2024-10,555.93,g
새송이버섯,전국,2024-11,534.29,g
새송이버섯,전국,2024-12,526.57,g
새우,전국,2024-01,4953.16,마리
새우,전국,2024-02,4863.27,마리
새우,전국,2024-03,4923.1,마리
새우,전국,2024-04,4642.66,마리
새우,전국,2024-05,4652.92,마리
새우,전국,2024-06,4806.38,마리
새우,전국,2024-07,4932.01,마리
새우,전국,2024-08,4935.86,마리
새우,전국,2024-09,4839.42,마리
새우,전국,2024-10,4963.76,마리
새우,전국,2024-11,4787.3,마리
새우,전국,2024-12,4770.1,마리
새우젓,전국,2024-01,14979.34,kg
새우젓,전국,2024-02,15246.98,kg
새우젓,전국,2024-03,15181.81,kg
새우젓,전국,2024-04,15295.66,kg
새우젓,전국,2024-05,15101.1,kg
새우젓,전국,2024-06,15073.88,kg
새우젓,전국,2024-07,15137.71,kg
새우젓,전국,2024-08,15263.21,kg
새우젓,전국,2024-09,15393.12,kg
새우젓,전국,2024-10,15223.03,kg
새우젓,전국,2024-11,14356.3,kg
새우젓,전국,2024-12,14863.92,kg
생강,전국,2024-01,15546.62,kg
생강,전국,2024-02,15689.52,kg
생강,전국,2024-03,15902.11,kg
생강,전국,2024-04,16076.39,kg
생강,전국,2024-05,16066.44,kg
생강,전국,2024-06,15920.4,kg
생강,전국,2024-07,16100.36,kg
생강,전국,2024-08,15718.75,kg
생강,전국,2024-09,15491.31,kg
생강,전국,2024-10,13638.5,kg
생강,전국,2024-11,9392.64,kg
생강,전국,2024-12,10760.48,kg
수박,전국,2024-01,24779.65,개
수박,전국,2024-02,30085.42,개
수박,전국,2024-03,30091.3,개
수박,전국,2024-04,28235.54,개
수박,전국,2024-05,22272.89,개
수박,전국,2024-06,19893.03,개
수박,전국,2024-07,21184.39,개
수박,전국,2024-08,28358.03,개
수박,전국,2024-09,25814.15,개
수박,전국,2024-10,24534.19,개
수박,전국,2024-11,24639.61,개
수박,전국,2024-12,25173.7,개
수입조기,전국,2024-01,3926.72,마리
수입조기,전국,2024-02,3913.16,마리
수입조기,전국,2024-03,3867.49,마리
수입조기,전국,2024-04,3829.83,마리
수입조기,전국,2024-05,3866.65,마리
수입조기,전국,2024-06,3817.16,마리
수입조기,전국,2024-07,3836.17,마리
수입조기,전국,2024-08,3848.99,마리
수입조기,전국,2024-09,3818.0,마리
수입조기,전국,2024-10,3823.03,마리
수입조기,전국,2024-11,3818.48,마리
수입조기,전국,2024-12,3810.22,마리
시금치,광주,2021-01,720.0,100g
시금치,광주,2021-02,795.0,100g
시금치,광주,2021-03,617.0,100g
시금치,광주,2021-04,651.0,100g
시금치,광주,2021-05,726.0,100g
시금치,광주,2021-06,806.0,100g
시금치,광주,2021-07,1141.0,100g
시금치,광주,2021-08,3322.0,100g
시금치,광주,2021-09,1852.0,100g
시금치,광주,2021-10,1102.0,100g
시금치,광주,2021-11,1018.0,100g
시금치,광주,2021-12,772.0,100g
시금치,광주,2022-01,779.0,100g
시금치,광주,2022-02,864.0,100g
시금치,광주,2022-03,861.0,100g
시금치,광주,2022-04,805.0,100g
시금치,광주,2022-05,890.0,100g
시금치,광주,2022-06,1037.0,100g
시금치,광주,2022-07,2030.0,100g
시금치,광주,2022-08,2387.0,100g
시금치,광주,2022-09,2154.0,100g
시금치,광주,2022-10,1122.0,100g
시금치,광주,2022-11,863.0,100g
시금치,광주,2022-12,682.0,100g
시금치,광주,2023-01,835.0,100g
시금치,광주,2023-02,871.0,100g
시금치,광주,2023-03,817.0,100g
시금치,광주,2023-04,681.0,100g
시금치,광주,2023-05,800.0,100g
시금치,광주,2023-06,937.0,100g
시금치,광주,2023-07,1648.0,100g
시금치,광주,2023-08,2334.0,100g
시금치,광주,2023-09,2588.0,100g
시금치,광주,2023-10,1636.0,100g
시금치,광주,2023-11,938.0,100g
시금치,광주,2023-12,789.0,100g
시금치,광주,2024-01,832.0,100g
시금치,광주,2024-02,1136.0,100g
시금치,광주,2024-03,808.0,100g
시금치,광주,2024-04,651.0,100g
시금치,광주,2024-05,709.0,100g
시금치,광주,2024-06,921.0,100g
시금치,광주,2024-07,1698.0,100g
시금치,광주,2024-08,3397.0,100g
시금치,광주,2024-09,4493.0,100g
시금치,광주,2024-10,1994.0,100g
시금치,광주,2024-11,1030.0,100g
시금치,광주,2024-12,926.0,100g
시금치,광주,2025-01,1019.0,100g
시금치,광주,2025-02,1169.0,100g
시금치,광주,2025-03,877.0,100g
시금치,광주,2025-04,773.0,100g
시금치,광주,2025-05,727.0,100g
시금치,광주,2025-06,841.0,100g
시금치,광주,2025-07,1750.0,100g
시금치,광주,2025-08,2374.0,100g
시금치,광주,2025-09,2662.0,100g
시금치,광주,2025-10,1569.0,100g
시금치,광주,2025-11,1351.0,100g
시금치,광주,2025-12,959.0,100g
시금치,광주,2026-01,1075.0,100g
시금치,광주,2026-02,1097.0,100g
시금치,광주,2026-03,1001.0,100g
시금치,광주,2026-04,832.0,100g
시금치,광주,2026-05,653.0,100g
시금치,광주,2026-06,687.0,100g
시금치,광주,2026-07,895.0,100g
시금치,전국,2024-01,842.41,g
시금치,전국,2024-02,1128.24,g
시금치,전국,2024-03,733.35,g
시금치,전국,2024-04,700.83,g
시금치,전국,2024-05,689.74,g
시금치,전국,2024-06,804.52,g
시금치,전국,2024-07,1480.94,g
시금치,전국,2024-08,2756.08,g
시금치,전국,2024-09,3731.87,g
시금치,전국,2024-10,1667.27,g
시금치,전국,2024-11,977.09,g
시금치,전국,2024-12,932.29,g
쌀,전국,2024-01,43285.63,kg
쌀,전국,2024-02,42489.07,kg
쌀,전국,2024-03,40506.92,kg
쌀,전국,2024-04,39542.22,kg
쌀,전국,2024-05,40988.5,kg
쌀,전국,2024-06,41105.29,kg
쌀,전국,2024-07,40608.87,kg
쌀,전국,2024-08,39423.52,kg
쌀,전국,2024-09,31385.76,kg
쌀,전국,2024-10,40302.42,kg
쌀,전국,2024-11,41669.33,kg
쌀,전국,2024-12,41494.15,kg
아몬드,전국,2024-01,1550.56,g
아몬드,전국,2024-02,1589.13,g
아몬드,전국,2024-03,1531.53,g
아몬드,전국,2024-04,1551.84,g
아몬드,전국,2024-05,1516.2,g
아몬드,전국,2024-06,1511.15,g
아몬드,전국,2024-07,1562.12,g
아몬드,전국,2024-08,1578.3,g
아몬드,전국,2024-09,1618.02,g
아몬드,전국,2024-10,1497.48,g
아몬드,전국,2024-11,1531.44,g
아몬드,전국,2024-12,1593.1,g
아보카도,전국,2024-01,2059.4,개
아보카도,전국,2024-02,2109.28,개
아보카도,전국,2024-03,2171.7,개
아보카도,전국,2024-04,2191.17,개
아보카도,전국,2024-05,2144.34,개
아보카도,전국,2024-06,2100.77,개
아보카도,전국,2024-07,2043.92,개
아보카도,전국,2024-08,1797.9,개
아보카도,전국,2024-09,2184.16,개
아보카도,전국,2024-10,2251.1,개
아보카도,전국,2024-11,2166.82,개
아보카도,전국,2024-12,2178.57,개
알배기배추,전국,2024-01,2359.0,포기
알배기배추,전국,2024-02,2525.48,포기
알배기배추,전국,2024-03,3038.74,포기
알배기배추,전국,2024-04,3501.03,포기
알배기배추,전국,2024-05,2502.34,포기
알배기배추,전국,2024-06,1906.85,포기
알배기배추,전국,2024-07,2580.46,포기
알배기배추,전국,2024-08,3482.28,포기
알배기배추,전국,2024-09,4632.96,포기
알배기배추,전국,2024-10,4413.05,포기
알배기배추,전국,2024-11,2881.68,포기
알배기배추,전국,2024-12,2274.75,포기
양배추,전국,2024-01,3531.53,포기
양배추,전국,2024-02,3421.74,포기
양배추,전국,2024-03,3777.16,포기
양배추,전국,2024-04,4838.26,포기
양배추,전국,2024-05,5449.05,포기
양배추,전국,2024-06,4310.64,포기
양배추,전국,2024-07,3442.04,포기
양배추,전국,2024-08,3840.21,포기
양배추,전국,2024-09,3945.12,포기
양배추,전국,2024-10,4369.55,포기
양배추,전국,2024-11,4650.48,포기
양배추,전국,2024-12,4492.09,포기
양파,전국,2024-01,2244.43,kg
양파,전국,2024-02,2163.13,kg
양파,전국,2024-03,2549.06,kg
양파,전국,2024-04,2640.22,kg
양파,전국,2024-05,1901.34,kg
양파,전국,2024-06,1970.95,kg
양파,전국,2024-07,1817.28,kg
양파,전국,2024-08,1805.39,kg
양파,전국,2024-09,2128.32,kg
양파,전국,2024-10,1905.67,kg
양파,전국,2024-11,1897.91,kg
양파,전국,2024-12,2112.43,kg
얼갈이배추,전국,2024-01,3717.13,kg
얼갈이배추,전국,2024-02,3997.13,kg
얼갈이배추,전국,2024-03,3828.92,kg
얼갈이배추,전국,2024-04,3203.52,kg
얼갈이배추,전국,2024-05,2767.72,kg
얼갈이배추,전국,2024-06,2472.51,kg
얼갈이배추,전국,2024-07,3649.46,kg
얼갈이배추,전국,2024-08,4685.43,kg
얼갈이배추,전국,2024-09,5086.86,kg
얼갈이배추,전국,2024-10,4349.81,kg
얼갈이배추,전국,2024-11,3501.95,kg
얼갈이배추,전국,2024-12,2960.11,kg
열무,전국,2024-01,7415.11,kg
열무,전국,2024-02,5604.52,kg
열무,전국,2024-03,3575.91,kg
열무,전국,2024-04,3163.02,kg
열무,전국,2024-05,2911.45,kg
열무,전국,2024-06,2483.88,kg
열무,전국,2024-07,3775.08,kg
열무,전국,2024-08,4685.22,kg
열무,전국,2024-09,5047.65,kg
열무,전국,2024-10,4379.22,kg
열무,전국,2024-11,3694.33,kg
열무,전국,2024-12,2996.28,kg
오렌지,전국,2024-01,16838.08,개
오렌지,전국,2024-02,16697.92,개
오렌지,전국,2024-03,15233.44,개
오렌지,전국,2024-04,13755.6,개
오렌지,전국,2024-05,13765.65,개
오렌지,전국,2024-06,15380.53,개
오렌지,전국,2024-07,13790.28,개
오렌지,전국,2024-08,13353.28,개
오렌지,전국,2024-09,14373.98,개
오렌지,전국,2024-10,14529.27,개
오렌지,전국,2024-11,16143.77,개
오이,전국,2024-01,16673.29,개
오이,전국,2024-02,18052.01,개
오이,전국,2024-03,15460.45,개
오이,전국,2024-04,11094.67,개
오이,전국,2024-05,8325.55,개
오이,전국,2024-06,7083.66,개
오이,전국,2024-07,11572.08,개
오이,전국,2024-08,13803.14,개
오이,전국,2024-09,14624.27,개
오이,전국,2024-10,15255.64,개
오이,전국,2024-11,15804.62,개
오이,전국,2024-12,15344.83,개
전복,광주,2021-01,13928.0,5마리
전복,광주,2021-02,14354.0,5마리
전복,광주,2021-03,13538.0,5마리
전복,광주,2021-04,14473.0,5마리
전복,광주,2021-05,14218.0,5마리
전복,광주,2021-06,13551.0,5마리
전복,광주,2021-07,13566.0,5마리
전복,광주,2021-08,13544.0,5마리
전복,광주,2021-09,14071.0,5마리
전복,광주,2021-10,14812.0,5마리
전복,광주,2021-11,14967.0,5마리
전복,광주,2021-12,16185.0,5마리
전복,광주,2022-01,16151.0,5마리
전복,광주,2022-02,16255.0,5마리
전복,광주,2022-03,16235.0,5마리
전복,광주,2022-04,16366.0,5마리
전복,광주,2022-05,17394.0,5마리
전복,광주,2022-06,16872.0,5마리
전복,광주,2022-07,17173.0,5마리
전복,광주,2022-08,18081.0,5마리
전복,광주,2022-09,17055.0,5마리
전복,광주,2022-10,17587.0,5마리
전복,광주,2022-11,17189.0,5마리
전복,광주,2022-12,19199.0,5마리
전복,광주,2023-01,18093.0,5마리
전복,광주,2023-02,18145.0,5마리
전복,광주,2023-03,15418.0,5마리
전복,광주,2023-04,14406.0,5마리
전복,광주,2023-05,14860.0,5마리
전복,광주,2023-06,14264.0,5마리
전복,광주,2023-07,12729.0,5마리
전복,광주,2023-08,13093.0,5마리
전복,광주,2023-09,13483.0,5마리
전복,광주,2023-10,11990.0,5마리
전복,광주,2023-11,12450.0,5마리
전복,광주,2023-12,13091.0,5마리
전복,광주,2024-01,14333.0,5마리
전복,광주,2024-02,14886.0,5마리
전복,광주,2024-03,13019.0,5마리
전복,광주,2024-04,12932.0,5마리
전복,광주,2024-05,13017.0,5마리
전복,광주,2024-06,13160.0,5마리
전복,광주,2024-07,12160.0,5마리
전복,광주,2024-08,13091.0,5마리
전복,광주,2024-09,14069.0,5마리
전복,광주,2024-10,14100.0,5마리
전복,광주,2024-11,14036.0,5마리
전복,광주,2024-12,13010.0,5마리
전복,광주,2025-01,13837.0,5마리
전복,광주,2025-02,12908.0,5마리
전복,광주,2025-03,13148.0,5마리
전복,광주,2025-04,12407.0,5마리
전복,광주,2025-05,11675.0,5마리
전복,광주,2025-06,13596.0,5마리
전복,광주,2025-07,12570.0,5마리
전복,광주,2025-08,10437.0,5마리
전복,광주,2025-09,11249.0,5마리
전복,광주,2025-10,10562.0,5마리
전복,광주,2025-11,10653.0,5마리
전복,광주,2025-12,10297.0,5마리
전복,광주,2026-01,11955.0,5마리
전복,광주,2026-02,11286.0,5마리
전복,광주,2026-03,11671.0,5마리
전복,광주,2026-04,9911.0,5마리
전복,광주,2026-05,10055.0,5마리
전복,광주,2026-06,11119.0,5마리
전복,광주,2026-07,9299.0,5마리
전복,전국,2024-01,13475.56,마리
전복,전국,2024-02,13901.75,마리
전복,전국,2024-03,12187.38,마리
전복,전국,2024-04,12388.81,마리
전복,전국,2024-05,12372.96,마리
전복,전국,2024-06,12329.76,마리
전복,전국,2024-07,11259.28,마리
전복,전국,2024-08,12197.41,마리
전복,전국,2024-09,12974.18,마리
전복,전국,2024-10,13134.96,마리
전복,전국,2024-11,12808.82,마리
전복,전국,2024-12,12753.59,마리
절임배추,전국,2024-10,54802.58,kg
절임배추,전국,2024-11,52832.66,kg
절임배추,전국,2024-12,59293.65,kg
조기,광주,2022-10,1290.0,1마리
조기,광주,2022-11,1350.0,1마리
조기,광주,2024-10,1430.0,1마리
조기,광주,2024-11,1272.0,1마리
조기,광주,2024-12,1271.0,1마리
조기,광주,2025-01,1324.0,1마리
조기,광주,2025-09,1178.0,1마리
조기,광주,2025-10,1359.0,1마리
조기,광주,2025-11,1320.0,1마리
조기,광주,2025-12,1320.5,1마리
조기,광주,2026-01,1372.0,1마리
조기,전국,2024-01,1480.58,마리
조기,전국,2024-02,1684.07,마리
조기,전국,2024-03,1257.03,마리
조기,전국,2024-04,2139.29,마리
조기,전국,2024-05,1458.89,마리
조기,전국,2024-06,1674.02,마리
조기,전국,2024-07,1646.64,마리
조기,전국,2024-08,1753.15,마리
조기,전국,2024-09,1794.03,마리
조기,전국,2024-10,1713.46,마리
조기,전국,2024-11,1704.59,마리
조기,전국,2024-12,1735.14,마리
즉석밥,전국,2024-01,10451.45,묶음
즉석밥,전국,2024-02,10215.48,묶음
즉석밥,전국,2024-03,10074.83,묶음
즉석밥,전국,2024-04,10305.78,묶음
즉석밥,전국,2024-05,9419.97,묶음
즉석밥,전국,2024-06,10127.68,묶음
즉석밥,전국,2024-07,9365.11,묶음
즉석밥,전국,2024-08,9705.77,묶음
즉석밥,전국,2024-09,9707.65,묶음
즉석밥,전국,2024-10,10021.09,묶음
즉석밥,전국,2024-11,9861.37,묶음
즉석밥,전국,2024-12,9887.9,묶음
참깨,전국,2024-01,10890.28,g
참깨,전국,2024-02,10884.3,g
참깨,전국,2024-03,10874.65,g
참깨,전국,2024-04,10804.12,g
참깨,전국,2024-05,10820.03,g
참깨,전국,2024-06,10931.63,g
참깨,전국,2024-07,11029.03,g
참깨,전국,2024-08,11170.78,g
참깨,전국,2024-09,11206.0,g
참깨,전국,2024-10,11155.3,g
참깨,전국,2024-11,11174.92,g
참깨,전국,2024-12,11476.6,g
참다래,전국,2024-01,9128.58,개
참다래,전국,2024-02,8907.59,개
참다래,전국,2024-03,8929.92,개
참다래,전국,2024-04,9984.86,개
참다래,전국,2024-06,9708.2,개
참다래,전국,2024-07,9564.34,개
참다래,전국,2024-08,9342.55,개
참다래,전국,2024-09,8824.35,개
참다래,전국,2024-10,8491.54,개
참다래,전국,2024-11,8337.71,개
참다래,전국,2024-12,8071.47,개
참외,전국,2024-03,26819.67,개
참외,전국,2024-04,27830.15,개
참외,전국,2024-05,20466.16,개
참외,전국,2024-06,15974.86,개
참외,전국,2024-07,13142.45,개
참외,전국,2024-08,18667.81,개
참외,전국,2024-09,21416.53,개
찹쌀,전국,2024-01,3759.67,kg
찹쌀,전국,2024-02,3759.82,kg
찹쌀,전국,2024-03,3905.12,kg
찹쌀,전국,2024-04,3816.84,kg
찹쌀,전국,2024-05,3736.22,kg
찹쌀,전국,2024-06,3857.16,kg
찹쌀,전국,2024-07,3867.11,kg
찹쌀,전국,2024-08,3958.74,kg
찹쌀,전국,2024-09,3954.59,kg
찹쌀,전국,2024-10,3984.02,kg
찹쌀,전국,2024-11,4288.99,kg
찹쌀,전국,2024-12,4588.68,kg
천일염,전국,2024-12,11033.19,kg
체리,전국,2024-01,2851.15,g
체리,전국,2024-02,2661.64,g
체리,전국,2024-03,2613.14,g
체리,전국,2024-04,2274.55,g
체리,전국,2024-05,2331.32,g
체리,전국,2024-06,2043.45,g
체리,전국,2024-07,1886.6,g
체리,전국,2024-08,1967.3,g
체리,전국,2024-09,3246.0,g
체리,전국,2024-10,3318.82,g
체리,전국,2024-11,3511.44,g
체리,전국,2024-12,3252.1,g
콩,전국,2024-01,4821.29,g
콩,전국,2024-02,5165.22,g
콩,전국,2024-03,5362.52,g
콩,전국,2024-04,5374.55,g
콩,전국,2024-05,5352.59,g
콩,전국,2024-06,5319.45,g
콩,전국,2024-07,5336.61,g
콩,전국,2024-08,5219.06,g
콩,전국,2024-09,5197.99,g
콩,전국,2024-10,5209.67,g
콩,전국,2024-11,5094.43,g
콩,전국,2024-12,5224.2,g
콩나물,전국,2024-01,2426.75,봉
콩나물,전국,2024-02,2486.87,봉
콩나물,전국,2024-03,2420.72,봉
콩나물,전국,2024-04,2176.65,봉
콩나물,전국,2024-05,2464.08,봉
콩나물,전국,2024-06,2424.52,봉
콩나물,전국,2024-07,2359.24,봉
콩나물,전국,2024-08,2439.19,봉
콩나물,전국,2024-09,2385.22,봉
콩나물,전국,2024-10,2358.8,봉
콩나물,전국,2024-11,2355.51,봉
콩나물,전국,2024-12,2385.12,봉
토마토,전국,2024-01,7108.6,kg
토마토,전국,2024-02,8707.22,kg
토마토,전국,2024-03,7917.9,kg
토마토,전국,2024-04,7074.85,kg
토마토,전국,2024-05,5677.5,kg
토마토,전국,2024-06,4424.57,kg
토마토,전국,2024-07,4418.52,kg
토마토,전국,2024-08,5401.12,kg
토마토,전국,2024-09,8139.88,kg
토마토,전국,2024-10,11524.45,kg
토마토,전국,2024-11,9083.6,kg
토마토,전국,2024-12,8067.89,kg
파,광주,2021-01,4435.0,1kg
파,광주,2021-02,6679.0,1kg
파,광주,2021-03,7148.0,1kg
파,광주,2021-04,6118.0,1kg
파,광주,2021-05,4359.0,1kg
파,광주,2021-06,2770.0,1kg
파,광주,2021-07,2019.0,1kg
파,광주,2021-08,2323.0,1kg
파,광주,2021-09,2670.0,1kg
파,광주,2021-10,2820.0,1kg
파,광주,2021-11,3069.0,1kg
파,광주,2021-12,3251.0,1kg
파,광주,2022-01,2941.0,1kg
파,광주,2022-02,2893.0,1kg
파,광주,2022-03,3096.0,1kg
파,광주,2022-04,2813.0,1kg
파,광주,2022-05,2798.0,1kg
파,광주,2022-06,3208.0,1kg
파,광주,2022-07,2979.0,1kg
파,광주,2022-08,3372.0,1kg
파,광주,2022-09,3461.0,1kg
파,광주,2022-10,3304.0,1kg
파,광주,2022-11,3379.0,1kg
파,광주,2022-12,3292.0,1kg
파,광주,2023-01,3449.0,1kg
파,광주,2023-02,3345.0,1kg
파,광주,2023-03,3415.0,1kg
파,광주,2023-04,2996.0,1kg
파,광주,2023-05,3190.0,1kg
파,광주,2023-06,3176.0,1kg
파,광주,2023-07,3605.0,1kg
파,광주,2023-08,4266.0,1kg
파,광주,2023-09,3757.0,1kg
파,광주,2023-10,4264.0,1kg
파,광주,2023-11,4108.0,1kg
파,광주,2023-12,4504.0,1kg
파,광주,2024-01,4508.0,1kg
파,광주,2024-02,4869.0,1kg
파,광주,2024-03,3517.0,1kg
파,광주,2024-04,2614.0,1kg
파,광주,2024-05,3108.0,1kg
파,광주,2024-06,2898.0,1kg
파,광주,2024-07,3212.0,1kg
파,광주,2024-08,3215.0,1kg
파,광주,2024-09,3730.0,1kg
파,광주,2024-10,3788.0,1kg
파,광주,2024-11,3391.0,1kg
파,광주,2024-12,4142.0,1kg
파,광주,2025-01,3673.0,1kg
파,광주,2025-02,4077.0,1kg
파,광주,2025-03,4110.0,1kg
파,광주,2025-04,3052.0,1kg
파,광주,2025-05,2523.0,1kg
파,광주,2025-06,2859.0,1kg
파,광주,2025-07,3091.0,1kg
파,광주,2025-08,3754.0,1kg
파,광주,2025-09,3461.0,1kg
파,광주,2025-10,3682.0,1kg
파,광주,2025-11,3469.0,1kg
파,광주,2025-12,3933.0,1kg
파,광주,2026-01,3715.0,1kg
파,광주,2026-02,3596.0,1kg
파,광주,2026-03,3830.0,1kg
파,광주,2026-04,3485.0,1kg
파,광주,2026-05,3399.0,1kg
파,광주,2026-06,3489.0,1kg
파,광주,2026-07,3360.0,1kg
파,전국,2024-01,5937.91,kg
파,전국,2024-02,5924.53,kg
파,전국,2024-03,4498.15,kg
파,전국,2024-04,3691.83,kg
파,전국,2024-05,4100.78,kg
파,전국,2024-06,4298.65,kg
파,전국,2024-07,5291.24,kg
파,전국,2024-08,2940.07,kg
파,전국,2024-09,3350.45,kg
파,전국,2024-10,3457.38,kg
파,전국,2024-11,3281.14,kg
파,전국,2024-12,3914.87,kg
파인애플,전국,2024-01,7423.18,개
파인애플,전국,2024-02,7625.49,개
파인애플,전국,2024-03,6462.78,개
파인애플,전국,2024-04,6355.83,개
파인애플,전국,2024-05,6570.85,개
파인애플,전국,2024-06,6917.62,개
파인애플,전국,2024-07,6465.07,개
파인애플,전국,2024-08,6650.37,개
파인애플,전국,2024-09,7664.19,개
파인애플,전국,2024-10,7446.9,개
파인애플,전국,2024-11,6298.33,개
파인애플,전국,2024-12,5859.69,개
파프리카,전국,2024-01,1762.11,g
파프리카,전국,2024-02,2226.02,g
파프리카,전국,2024-03,2004.64,g
파프리카,전국,2024-04,1791.81,g
파프리카,전국,2024-05,1373.55,g
파프리카,전국,2024-06,1202.16,g
파프리카,전국,2024-07,1069.6,g
파프리카,전국,2024-08,1541.03,g
파프리카,전국,2024-09,2090.22,g
파프리카,전국,2024-10,1959.28,g
파프리카,전국,2024-11,1747.43,g
파프리카,전국,2024-12,1715.41,g
팥,전국,2024-01,8157.39,g
팥,전국,2024-02,8554.73,g
팥,전국,2024-03,8928.14,g
팥,전국,2024-04,9170.67,g
팥,전국,2024-05,9271.79,g
팥,전국,2024-06,9885.93,g
팥,전국,2024-07,10216.45,g
팥,전국,2024-08,10416.18,g
팥,전국,2024-09,10415.77,g
팥,전국,2024-10,10427.87,g
팥,전국,2024-11,10600.39,g
팥,전국,2024-12,13256.92,g
팽이버섯,전국,2024-01,555.22,g
팽이버섯,전국,2024-02,582.69,g
팽이버섯,전국,2024-03,576.33,g
팽이버섯,전국,2024-04,596.91,g
팽이버섯,전국,2024-05,555.67,g
팽이버섯,전국,2024-06,553.74,g
팽이버섯,전국,2024-07,528.86,g
팽이버섯,전국,2024-08,532.67,g
팽이버섯,전국,2024-09,556.38,g
팽이버섯,전국,2024-10,569.54,g
팽이버섯,전국,2024-11,567.14,g
팽이버섯,전국,2024-12,556.22,g
포도,전국,2024-01,24522.41,kg
포도,전국,2024-02,27842.3,kg
포도,전국,2024-03,30583.1,kg
포도,전국,2024-04,34629.7,kg
포도,전국,2024-07,17262.36,kg
포도,전국,2024-08,18462.1,kg
포도,전국,2024-09,11639.88,kg
